run_id,scenario,intensity,run,flowId,role,src,dst,dst_port,tx,rx,lost,rx_bytes,t_first_tx,t_last_rx,throughput_mbps,owd_ms,pdv_ms
greyhole_i0.5_r8,greyhole,0.5,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r9,greyhole,0.5,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.371345926263086,0.08479836140191169
greyhole_i0.5_r9,greyhole,0.5,9,2,pump,192.168.1.9,192.168.1.1,8080,1096,1096,0,591840,3.00724,19.9874,0.27903901178398094,0.5357883211678832,0.13960310218978103
greyhole_i0.5_r9,greyhole,0.5,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r10,greyhole,0.5,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.37666454255803367,0.09276285844333182
greyhole_i0.5_r10,greyhole,0.5,10,2,pump,192.168.1.9,192.168.1.1,8080,1112,1110,2,599400,3.01551,19.9997,0.28251929535144055,0.5239837837837837,0.11678198198198197
greyhole_i0.5_r10,greyhole,0.5,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r1,greyhole,0.6,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.38523941738734635,0.09292080109239872
greyhole_i0.6_r1,greyhole,0.6,1,2,pump,192.168.1.9,192.168.1.1,8080,894,894,0,482760,3.01896,19.9956,0.2276891912366828,0.5320234899328858,0.1248020134228188
greyhole_i0.6_r1,greyhole,0.6,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r2,greyhole,0.6,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.36793309057806095,0.07175238962221211
greyhole_i0.6_r2,greyhole,0.6,2,2,pump,192.168.1.9,192.168.1.1,8080,878,877,1,473580,3.01607,19.9996,0.22325160412886774,0.5426088939566704,0.12883010262257696
greyhole_i0.6_r2,greyhole,0.6,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r3,greyhole,0.6,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.3661497496586254,0.0685370960400546
greyhole_i0.6_r3,greyhole,0.6,3,2,pump,192.168.1.9,192.168.1.1,8080,904,904,0,488160,3.01311,19.9874,0.230250846354397,0.5125519911504425,0.1138528761061947
greyhole_i0.6_r3,greyhole,0.6,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r4,greyhole,0.6,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.39062175694128354,0.10544651797906236
greyhole_i0.6_r4,greyhole,0.6,4,2,pump,192.168.1.9,192.168.1.1,8080,892,892,0,481680,3.01675,19.9793,0.22727736527553571,0.4993486547085202,0.11110100896860986
greyhole_i0.6_r4,greyhole,0.6,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r5,greyhole,0.6,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.3789435593991807,0.08751433773327263
greyhole_i0.6_r5,greyhole,0.6,5,2,pump,192.168.1.9,192.168.1.1,8080,857,857,0,462780,3.01655,19.9997,0.21808478365235934,0.49538506417736283,0.09945227537922988
greyhole_i0.6_r5,greyhole,0.6,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r6,greyhole,0.6,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.3822125625853437,0.1017396449704142
greyhole_i0.6_r6,greyhole,0.6,6,2,pump,192.168.1.9,192.168.1.1,8080,834,834,0,450360,3.00866,19.9915,0.21225174614246264,0.5255971223021583,0.1432314148681055
greyhole_i0.6_r6,greyhole,0.6,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r7,greyhole,0.6,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.37259353664087386,0.07733090578060992
greyhole_i0.6_r7,greyhole,0.6,7,2,pump,192.168.1.9,192.168.1.1,8080,905,905,0,488700,3.01812,19.9874,0.2304863878262438,0.5466132596685083,0.15450828729281768
greyhole_i0.6_r7,greyhole,0.6,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r8,greyhole,0.6,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.3780951297223487,0.08535639508420574
greyhole_i0.6_r8,greyhole,0.6,8,2,pump,192.168.1.9,192.168.1.1,8080,876,876,0,473040,3.01486,19.9997,0.22295158459572528,0.5383367579908676,0.12680593607305937
greyhole_i0.6_r8,greyhole,0.6,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r9,greyhole,0.6,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.37105325443786985,0.08077696859353665
greyhole_i0.6_r9,greyhole,0.6,9,2,pump,192.168.1.9,192.168.1.1,8080,887,887,0,478980,3.00724,19.9878,0.22582278182616458,0.5340800450958287,0.13154678692220967
greyhole_i0.6_r9,greyhole,0.6,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.6_r10,greyhole,0.6,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.385771506599909,0.10283978152025489
greyhole_i0.6_r10,greyhole,0.6,10,2,pump,192.168.1.9,192.168.1.1,8080,902,900,2,486000,3.01551,19.9998,0.2290683493292327,0.5412877777777778,0.13750666666666667
greyhole_i0.6_r10,greyhole,0.6,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r1,greyhole,0.7,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.38700728265817025,0.10035320892125627
greyhole_i0.7_r1,greyhole,0.7,1,2,pump,192.168.1.9,192.168.1.1,8080,668,668,0,360720,3.01896,19.9956,0.1700851557416471,0.5336032934131737,0.16056437125748504
greyhole_i0.7_r1,greyhole,0.7,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r2,greyhole,0.7,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.3733654984069185,0.08426991351843423
greyhole_i0.7_r2,greyhole,0.7,2,2,pump,192.168.1.9,192.168.1.1,8080,664,664,0,358560,3.01617,19.9874,0.16914563903709257,0.522465361445783,0.12436490963855419
greyhole_i0.7_r2,greyhole,0.7,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r3,greyhole,0.7,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.36456076467910786,0.06334501593081475
greyhole_i0.7_r3,greyhole,0.7,3,2,pump,192.168.1.9,192.168.1.1,8080,679,679,0,366660,3.01311,19.9875,0.1729418173842703,0.546621502209131,0.15808836524300443
greyhole_i0.7_r3,greyhole,0.7,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r4,greyhole,0.7,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3947305416477014,0.10727036868456986
greyhole_i0.7_r4,greyhole,0.7,4,2,pump,192.168.1.9,192.168.1.1,8080,681,681,0,367740,3.01675,19.9792,0.17351659039475212,0.5140807635829662,0.12350014684287813
greyhole_i0.7_r4,greyhole,0.7,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r5,greyhole,0.7,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.38090259444697316,0.08835002275830679
greyhole_i0.7_r5,greyhole,0.7,5,2,pump,192.168.1.9,192.168.1.1,8080,644,644,0,347760,3.01655,19.9997,0.16388168106431672,0.5024549689440994,0.11210590062111801
greyhole_i0.7_r5,greyhole,0.7,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r6,greyhole,0.7,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.36811879836140193,0.08806372325898953
greyhole_i0.7_r6,greyhole,0.7,6,2,pump,192.168.1.9,192.168.1.1,8080,625,625,0,337500,3.00866,19.9834,0.15913749833495028,0.5409728,0.1612048
greyhole_i0.7_r6,greyhole,0.7,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r7,greyhole,0.7,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.382636322257624,0.0896741010468821
greyhole_i0.7_r7,greyhole,0.7,7,2,pump,192.168.1.9,192.168.1.1,8080,687,687,0,370980,3.01812,19.9875,0.17496487838754804,0.5085254730713246,0.12430800582241631
greyhole_i0.7_r7,greyhole,0.7,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r8,greyhole,0.7,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.3760095584888484,0.08273463814292217
greyhole_i0.7_r8,greyhole,0.7,8,2,pump,192.168.1.9,192.168.1.1,8080,668,668,0,360720,3.01486,19.9956,0.17005077787317496,0.5514056886227545,0.15523053892215566
greyhole_i0.7_r8,greyhole,0.7,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r9,greyhole,0.7,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.37029676832043695,0.08127947200728265
greyhole_i0.7_r9,greyhole,0.7,9,2,pump,192.168.1.9,192.168.1.1,8080,668,668,0,360720,3.00724,19.9874,0.17004125876350984,0.5292365269461078,0.14532185628742514
greyhole_i0.7_r9,greyhole,0.7,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.7_r10,greyhole,0.7,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.3740273099681384,0.08643013199817934
greyhole_i0.7_r10,greyhole,0.7,10,2,pump,192.168.1.9,192.168.1.1,8080,684,682,2,368280,3.01551,19.9997,0.17358392741412831,0.542425219941349,0.12379589442815248
greyhole_i0.7_r10,greyhole,0.7,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r1,greyhole,0.8,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3833454710969504,0.09353299954483386
greyhole_i0.8_r1,greyhole,0.8,1,2,pump,192.168.1.9,192.168.1.1,8080,428,428,0,231120,3.02903,19.9956,0.10907166735784245,0.5746401869158879,0.16926448598130842
greyhole_i0.8_r1,greyhole,0.8,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r2,greyhole,0.8,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.36574283113336364,0.06885343650432407
greyhole_i0.8_r2,greyhole,0.8,2,2,pump,192.168.1.9,192.168.1.1,8080,446,446,0,240840,3.01617,19.9874,0.11361288405202301,0.5618183856502241,0.18011928251121076
greyhole_i0.8_r2,greyhole,0.8,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r3,greyhole,0.8,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.364128812016386,0.06346836595357307
greyhole_i0.8_r3,greyhole,0.8,3,2,pump,192.168.1.9,192.168.1.1,8080,443,443,0,239220,3.01311,19.9833,0.1128603846934106,0.5913160270880361,0.23131602708803609
greyhole_i0.8_r3,greyhole,0.8,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r4,greyhole,0.8,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3820860263996359,0.09179062357760583
greyhole_i0.8_r4,greyhole,0.8,4,2,pump,192.168.1.9,192.168.1.1,8080,451,451,0,243540,3.02898,19.9793,0.1150217460479576,0.58209977827051,0.19760177383592017
greyhole_i0.8_r4,greyhole,0.8,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r5,greyhole,0.8,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.3771989076012745,0.08586936731907145
greyhole_i0.8_r5,greyhole,0.8,5,2,pump,192.168.1.9,192.168.1.1,8080,424,424,0,228960,3.05423,19.9998,0.10813682879398107,0.5230070754716981,0.13956108490566038
greyhole_i0.8_r5,greyhole,0.8,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r6,greyhole,0.8,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.3701816112881202,0.08946199362767411
greyhole_i0.8_r6,greyhole,0.8,6,2,pump,192.168.1.9,192.168.1.1,8080,428,428,0,231120,3.00866,19.8935,0.10955787198339,0.520247663551402,0.13496845794392523
greyhole_i0.8_r6,greyhole,0.8,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r7,greyhole,0.8,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.38794492489758764,0.09961629494765589
greyhole_i0.8_r7,greyhole,0.8,7,2,pump,192.168.1.9,192.168.1.1,8080,477,477,0,257580,3.04539,19.9874,0.12167720678110218,0.5637106918238994,0.20123228511530397
greyhole_i0.8_r7,greyhole,0.8,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r8,greyhole,0.8,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.38519116977696866,0.09384706417842513
greyhole_i0.8_r8,greyhole,0.8,8,2,pump,192.168.1.9,192.168.1.1,8080,443,443,0,239220,3.01486,19.9792,0.11284694172381464,0.5270902934537246,0.14559029345372462
greyhole_i0.8_r8,greyhole,0.8,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r9,greyhole,0.8,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.3711970869367319,0.08346609012289485
greyhole_i0.8_r9,greyhole,0.8,9,2,pump,192.168.1.9,192.168.1.1,8080,448,448,0,241920,3.00724,19.9879,0.11403628684425127,0.5646339285714286,0.1920794642857143
greyhole_i0.8_r9,greyhole,0.8,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.8_r10,greyhole,0.8,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9997,0.5588161696259875,0.3878060992262176,0.09626399635867093
greyhole_i0.8_r10,greyhole,0.8,10,2,pump,192.168.1.9,192.168.1.1,8080,445,444,1,239760,3.0156,20.0002,0.11300438919492149,0.5713040540540542,0.14658918918918917
greyhole_i0.8_r10,greyhole,0.8,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r1,greyhole,0.9,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3754342284934001,0.08006008192990441
greyhole_i0.9_r1,greyhole,0.9,1,2,pump,192.168.1.9,192.168.1.1,8080,218,218,0,117720,3.07847,19.9956,0.055702931892022335,0.5496422018348623,0.15441605504587155
greyhole_i0.9_r1,greyhole,0.9,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r2,greyhole,0.9,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.3697628584433318,0.07610423304506143
greyhole_i0.9_r2,greyhole,0.9,2,2,pump,192.168.1.9,192.168.1.1,8080,204,204,0,110160,3.06588,19.9628,0.052176816697907545,0.5293333333333333,0.1528862745098039
greyhole_i0.9_r2,greyhole,0.9,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r3,greyhole,0.9,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.3663755120619026,0.0666486117432863
greyhole_i0.9_r3,greyhole,0.9,3,2,pump,192.168.1.9,192.168.1.1,8080,218,218,0,117720,3.01311,19.9833,0.055538518878472935,0.5956926605504588,0.17513899082568807
greyhole_i0.9_r3,greyhole,0.9,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r4,greyhole,0.9,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3945106964041875,0.1082294037323623
greyhole_i0.9_r4,greyhole,0.9,4,2,pump,192.168.1.9,192.168.1.1,8080,233,233,0,125820,3.02898,19.9792,0.05942400232368537,0.5877725321888412,0.15869055793991416
greyhole_i0.9_r4,greyhole,0.9,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r5,greyhole,0.9,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.3847532999544834,0.0907787892580792
greyhole_i0.9_r5,greyhole,0.9,5,2,pump,192.168.1.9,192.168.1.1,8080,228,228,0,123120,3.11505,19.9342,0.05858595711928586,0.519890350877193,0.11830877192982456
greyhole_i0.9_r5,greyhole,0.9,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r6,greyhole,0.9,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.37521984524351387,0.09309740555302685
greyhole_i0.9_r6,greyhole,0.9,6,2,pump,192.168.1.9,192.168.1.1,8080,213,213,0,115020,3.00866,19.8932,0.05452392887997696,0.5552629107981221,0.1713136150234742
greyhole_i0.9_r6,greyhole,0.9,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r7,greyhole,0.9,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.38380700955848884,0.09614246700045517
greyhole_i0.9_r7,greyhole,0.9,7,2,pump,192.168.1.9,192.168.1.1,8080,255,255,0,137700,3.04539,19.9874,0.0650475633735452,0.5526823529411765,0.18128549019607845
greyhole_i0.9_r7,greyhole,0.9,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r8,greyhole,0.9,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.37845880746472466,0.0906727355484752
greyhole_i0.9_r8,greyhole,0.9,8,2,pump,192.168.1.9,192.168.1.1,8080,230,230,0,124200,3.01486,19.9792,0.058588705635389086,0.5413739130434783,0.14936347826086957
greyhole_i0.9_r8,greyhole,0.9,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r9,greyhole,0.9,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.3669094219390078,0.07842603550295858
greyhole_i0.9_r9,greyhole,0.9,9,2,pump,192.168.1.9,192.168.1.1,8080,219,219,0,118260,3.00724,19.9588,0.055841164797778814,0.5752785388127853,0.20216712328767122
greyhole_i0.9_r9,greyhole,0.9,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.9_r10,greyhole,0.9,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.3906599908966773,0.10218161128812017
greyhole_i0.9_r10,greyhole,0.9,10,2,pump,192.168.1.9,192.168.1.1,8080,217,217,0,117180,3.0156,19.9997,0.055231249631768106,0.6470184331797235,0.19810599078341012
greyhole_i0.9_r10,greyhole,0.9,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
