run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,control_owd_ms,control_pdv_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
dos_i50.0_r7,dos,50.0,7,3,1.2830242409198946,0.5588938294636091,2197,0.3891250442791357,1.0,0.0,0.3640864815657715,0.08175056895766955,1.2266566853705552,0.08107317815830364,0.30294262822137613,dos,attack
dos_i50.0_r8,dos,50.0,8,3,1.2829109275313353,0.5588033380866646,2197,0.3891250442791357,1.0,0.0,0.3669230769230769,0.09341465634956758,1.2262399183057489,0.08134166705905126,0.30294262822137613,dos,attack
dos_i50.0_r9,dos,50.0,9,3,1.282707633612896,0.5585557061483242,2197,0.3891250442791357,1.0,0.0,0.35850068274920344,0.0833122439690487,1.2233145225466415,0.07826523074830359,0.30294262822137613,dos,attack
dos_i50.0_r10,dos,50.0,10,3,1.2829589849151035,0.5588303179036916,2197,0.3891250442791357,1.0,0.0,0.3649135184342285,0.08939007737824306,1.2275902953611901,0.08532312924102355,0.30294262822137613,dos,attack
dos_i100.0_r1,dos,100.0,1,3,1.7040660235483285,0.8421805237472312,2900,0.4086809470124014,1.0,0.0,0.3963918980427856,0.1382162039144288,1.238499870173238,0.10520367716687858,0.30294262822137613,dos,attack
dos_i100.0_r2,dos,100.0,2,3,1.703883359004251,0.8420788234413292,2900,0.4086809470124014,1.0,0.0,0.39002275830678196,0.13276604460628127,1.236357283364685,0.098045233259565,0.30294262822137613,dos,attack
dos_i100.0_r3,dos,100.0,3,3,1.7038519661237184,0.8421619252846295,2900,0.4086809470124014,1.0,0.0,0.38740100136549843,0.1374160218479745,1.236524743694602,0.10400350153553173,0.30294262822137613,dos,attack
dos_i100.0_r4,dos,100.0,4,3,1.7038971186784102,0.842071850605943,2900,0.4086809470124014,1.0,0.0,0.39863086026399636,0.14897269003186162,1.2393944667757106,0.10686468978073549,0.30294262822137613,dos,attack
dos_i100.0_r5,dos,100.0,5,3,1.7039232467165304,0.842095674936937,2900,0.4086809470124014,1.0,0.0,0.39947064178425123,0.14904915794264906,1.2397065778571748,0.10873063885444623,0.30294262822137613,dos,attack
dos_i100.0_r6,dos,100.0,6,3,1.703690497418975,0.8421694808109897,2900,0.4086809470124014,1.0,0.0,0.3883918980427856,0.14670732817478377,1.2370780310927783,0.10737577605826125,0.30294262822137613,dos,attack
dos_i100.0_r7,dos,100.0,7,3,1.7039325725125969,0.842084924767021,2900,0.4086809470124014,1.0,0.0,0.3905380063723259,0.13228402366863906,1.235992251110671,0.10130513432632797,0.30294262822137613,dos,attack
dos_i100.0_r8,dos,100.0,8,3,1.7037984391032206,0.8420393122342794,2900,0.4086809470124014,1.0,0.0,0.39198771051433773,0.13987619481110605,1.238084681226974,0.10538608792554109,0.30294262822137613,dos,attack
dos_i100.0_r9,dos,100.0,9,3,1.7036194639389552,0.8421221157117412,2900,0.4086809470124014,1.0,0.0,0.38333363677742377,0.12950204824761036,1.2329827486020255,0.09796091263426093,0.30294262822137613,dos,attack
dos_i100.0_r10,dos,100.0,10,3,1.7038813668318389,0.8420814382843708,2900,0.4086809470124014,1.0,0.0,0.3907027765134274,0.13787938097405553,1.2366954503531071,0.10351783963502999,0.30294262822137613,dos,attack
dos_i200.0_r1,dos,200.0,1,3,2.5461341760570027,1.684300022152399,5800,0.5802320928371348,1.0,0.0,0.4418101957214383,0.2206213017751479,1.255747923422444,0.1319404339250493,0.30294262822137613,dos,attack
dos_i200.0_r2,dos,200.0,2,3,2.5456987915288303,1.683955457258584,5800,0.5802320928371348,1.0,0.0,0.4409622212107419,0.2243641329085116,1.2491871043326717,0.1257296534982395,0.30294262822137613,dos,attack
