run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
relaypos_i5.0_r20,relaypos,5.0,20,7,12.525447043803815,12.253075575260196,24816,0.841419997965619,0.8721725407680169,0.17749974570237007,41.33729338506178,8.643355393994717,128.28000000000017,25.591880622184018,12.155827518745186,0.047608484563884945,relaypos,attack
relaypos_i5.0_r21,relaypos,5.0,21,4,10.614747308667498,10.403291100233487,17588,0.8589568275053722,0.9889267461669506,0.009718695057628443,5.932213608957795,4.422532299741602,17.260000000000275,3.601994019424437,1.2770199844860268,0.04782454301029812,relaypos,attack
relaypos_i5.0_r22,relaypos,5.0,22,6,12.581464984932703,12.254448062583094,18522,0.7870984191738909,0.9810235767682576,0.024179840217576066,25.787995262873643,7.130686231267082,30.17000000000003,19.270113623772804,9.081165609175603,0.04836106244508156,relaypos,attack
relaypos_i5.0_r23,relaypos,5.0,23,4,12.79172494076981,12.581110631400126,19912,0.8788066025244946,0.967741935483871,0.033012622473298614,28.07869745980584,10.709339837304785,10.97999999999999,10.93854604662539,2.8713056854435,0.053837562273288536,relaypos,attack
relaypos_i5.0_r24,relaypos,5.0,24,5,13.822838867882707,13.61068231371762,21642,0.8783635699500791,0.914332784184514,0.1167661025203945,34.629697703065,10.743396130715166,18.380000000000063,13.960255801229284,5.180355284601818,0.05454077310874197,relaypos,attack
relaypos_i5.0_r25,relaypos,5.0,25,6,11.530611767556362,11.263391035866706,25358,0.8612280940089662,0.8443854995579133,0.20224833582393698,36.99682399169156,11.377987858542383,17.819999999999947,22.03647215493105,7.2009366055477555,0.05967948022115101,relaypos,attack
relaypos_i5.0_r26,relaypos,5.0,26,6,10.569952697663103,10.336861319908719,15170,0.8367808483644988,0.995995995995996,0.0035302553919135085,4.348451262335775,3.025618019817965,17.97000000000004,2.8912690485304426,1.6044841437249826,0.04927794431281811,relaypos,attack
relaypos_i5.0_r27,relaypos,5.0,27,5,13.242538681537535,12.975381467147116,23275,0.8674344066785927,0.9722222222222222,0.01960345855694693,14.914588809712328,7.089559589789993,107.26000000000013,5.600959305197281,2.2455965239898177,0.04214832089782937,relaypos,attack
relaypos_i5.0_r28,relaypos,5.0,28,7,11.795268187813207,11.485367738796546,24207,0.84773244615654,0.9278711484593838,0.07144107862020661,20.18277847386375,7.1054733117241575,20.61999999999964,15.274392374668361,8.422319005939277,0.049087466597104994,relaypos,attack
relaypos_i5.0_r29,relaypos,5.0,29,7,12.546881899498798,12.290168149907979,19731,0.8326370426636283,0.9503022162525184,0.08528505718023378,32.982339386045496,9.052683001478306,5.269999999999886,16.049018502545927,7.897925271692524,0.04083515310119076,relaypos,attack
