run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary,e2e_delay_mean_ms,e2e_delay_median_ms,e2e_delay_p95_ms,e2e_delivered_n
relaypos_i6.0_r3,relaypos,6.0,3,5,10.488268709199897,10.255906101859374,17441,0.8324662307288435,0.9984387197501952,0.0076845973939191,14.937169663799844,7.007286942924159,19.449999999999967,6.18898281565284,2.4801916521017926,0.0570252222782444,relaypos,attack,14.9372,4.30626,70.1544,1279.0
relaypos_i6.0_r4,relaypos,6.0,4,6,12.518450197996808,12.291882310054726,29921,0.8843471064609565,0.8259860788863109,0.2058875687178577,54.78435214519503,11.841693657883862,18.41999999999988,25.243720442479944,6.730559996414272,0.04189795966267,relaypos,attack,54.4301,11.8572,266.763,1068.0
relaypos_i6.0_r5,relaypos,6.0,5,8,10.713767077654978,10.40017521483142,18170,0.7813037495700035,0.995850622406639,0.0069659442724458,6.800644166525112,3.654910615197328,13.77000000000006,4.972335460272078,3.6561845469598064,0.0424592910434269,relaypos,attack,6.75778,2.34978,24.6898,1680.0
relaypos_i6.0_r6,relaypos,6.0,6,4,10.078281856807934,9.88000450834534,18613,0.8491719512751494,0.9992679355783308,0.0053378347552351,7.54981684981685,4.076915750915751,24.479999999999613,3.7465229262997006,1.1750947538072207,0.0441119501089144,relaypos,attack,7.54982,2.36345,34.6162,1365.0
relaypos_i6.0_r7,relaypos,6.0,7,7,11.390731703093993,11.144025900736546,17015,0.8140758815367686,0.986496624156039,0.0100952107554662,8.303148799000576,5.656385660786072,8.29000000000013,5.088680978738623,3.6090474876241503,0.0505051451034098,relaypos,attack,8.08912,2.92516,33.2959,1315.0
relaypos_i6.0_r8,relaypos,6.0,8,5,12.826939757913951,12.609194090108453,22656,0.8837572164144172,0.9350180505415162,0.072866281791231,26.74153365442025,8.323593782227803,19.240000000000368,16.787678819993978,8.175116346713146,0.0584526897623245,relaypos,attack,26.7362,0.656513,147.981,1036.0
relaypos_i6.0_r9,relaypos,6.0,9,8,9.874385109498942,9.552840461116611,17849,0.7636915967824748,0.9971181556195964,0.0008985110388499,7.057537572254336,3.750716763005781,114.77000000000004,5.530046756426303,3.752030441702757,0.049436556572137,relaypos,attack,7.05754,2.05274,28.0736,1730.0
relaypos_i6.0_r10,relaypos,6.0,10,7,11.827911884421736,11.605168764942542,27507,0.8713018688628444,0.8123188405797102,0.1781754830535318,31.532800010522138,7.928316295464727,22.380000000000067,22.872785861993357,11.469168478247283,0.0682902285505856,relaypos,attack,31.7163,1.04372,171.194,1121.0
relaypos_i7.0_r1,relaypos,7.0,1,4,12.722055121431731,12.514588561145509,21554,0.8681327533429999,0.9672006102212052,0.0131303367166102,14.048444947353552,6.055949773381143,19.70999999999989,5.760760571613434,1.6663439381034073,0.0599124873779872,relaypos,attack,14.0385,6.98099,57.2138,1268.0
relaypos_i7.0_r2,relaypos,7.0,2,5,13.639021741720793,13.420472736221624,26647,0.8947951645399597,0.9612794612794612,0.0312961719274681,25.952667075607916,10.003067601906247,26.229999999999976,22.55471949622199,10.132477702374576,0.0486656791345627,relaypos,attack,25.9208,14.4002,103.312,1142.0
relaypos_i7.0_r3,relaypos,7.0,3,5,10.461826236003958,10.230330322084626,17441,0.8325854496849341,0.990632318501171,0.009833874355547,13.28104913774576,5.957182073856689,24.439999999999795,5.319961664334739,2.1259201995078274,0.0570252222782444,relaypos,attack,13.2105,6.5428,52.0611,1269.0
relaypos_i7.0_r4,relaypos,7.0,4,6,13.694018570009147,13.462995809619116,29921,0.8835114864465836,0.8252126836813611,0.138900372054568,51.790028962414326,11.654278901344185,23.009999999999756,24.452939548506677,7.376430670917704,0.04189795966267,relaypos,attack,48.5764,23.7951,192.35,1067.0
relaypos_i7.0_r5,relaypos,7.0,5,8,10.469710313911712,10.155183908316909,18170,0.7811358067151025,1.0,0.0670220540819397,5.340752815649081,2.8927208061647898,18.12999999999976,4.460135756408949,3.362894259329777,0.0424592910434269,relaypos,attack,5.34075,3.66387,17.7449,1687.0
relaypos_i7.0_r6,relaypos,7.0,6,4,10.124103545902926,9.925844008007,18613,0.8491719512751494,0.9992679355783308,0.0011405629818878,7.067076923076923,3.882827838827839,19.96999999999982,3.423384863670409,1.124982337618628,0.0441119501089144,relaypos,attack,7.06708,4.56622,25.206,1365.0
relaypos_i7.0_r7,relaypos,7.0,7,7,11.472799037769276,11.225172314394865,17015,0.8140758815367686,0.9939984996249064,0.00344481125305,9.138374110989464,5.093901778731995,7.420000000000204,5.411017745116278,3.7131224175065847,0.0505051451034098,relaypos,attack,9.12662,5.84395,30.7122,1325.0
relaypos_i7.0_r8,relaypos,7.0,8,5,12.267168999891652,12.054185053603163,22656,0.8841710896034968,0.898014440433213,0.1113409303777708,30.823474338517237,8.987225797232608,16.17000000000024,15.931464487966377,8.030706985015048,0.0584526897623245,relaypos,attack,28.0318,0.795541,145.301,995.0
relaypos_i7.0_r9,relaypos,7.0,9,8,9.823644970149903,9.51105950586445,17849,0.7690219732873761,0.9014409221902018,0.0117621714778112,8.311548749934756,3.7964389125215305,1052.5900000000004,4.4063869637170265,3.1564047194278904,0.049436556572137,relaypos,attack,8.31333,2.46689,22.4908,1564.0
relaypos_i7.0_r10,relaypos,7.0,10,7,11.326061270549252,11.1009967809647,27507,0.8697590590020869,0.8079710144927537,0.2092265857206096,37.06823190792524,9.294831106017275,25.71000000000012,16.381609752505927,9.105540513858346,0.0682902285505856,relaypos,attack,36.3203,1.92067,153.583,1115.0
relaypos_i4.0_r1,relaypos,4.0,1,4,11.643348700635975,11.444474870422573,21554,0.8719961161906303,0.8352402745995423,0.1418804110364916,36.59105336929763,12.72137406408399,1017.8099999999998,12.470427198207888,3.3653459800192453,0.0599124873779872,relaypos,attack,36.3923,8.21458,141.291,1095.0
relaypos_i4.0_r2,relaypos,4.0,2,5,12.281343442837445,12.097709837783103,26647,0.9026455743369128,0.5993265993265994,0.1320415975068595,78.65665105080444,24.027986969154007,2013.56,27.35060278423387,13.850568615727184,0.0486656791345627,relaypos,attack,79.4731,51.4512,206.577,712.0
relaypos_i4.0_r3,relaypos,4.0,3,5,9.693929684986966,9.481007223151462,17441,0.8364185689622099,0.8446526151444185,0.0796566276616151,47.370660421692406,12.742460916695384,25.659999999999798,15.389463634478824,4.897969381687391,0.0570252222782444,relaypos,attack,46.1117,10.0914,203.717,1082.0
relaypos_i4.0_r4,relaypos,4.0,4,6,11.356694700201354,11.163116177814826,29921,0.8881270406648857,0.5901005413766435,0.2827545265657465,55.23004541192477,15.981355922854885,24.869999999999948,23.636334215281835,7.842536985998909,0.04189795966267,relaypos,attack,50.0358,4.75813,233.327,763.0
relaypos_i4.0_r5,relaypos,4.0,5,8,10.053368887201794,9.761596608698255,18170,0.7850846871759419,0.8648488441019562,0.0693916349809885,34.85910640304196,10.242821917987628,6.440000000000001,12.361042250943065,6.426611609385412,0.0424592910434269,relaypos,attack,33.6936,10.7182,132.676,1459.0
relaypos_i4.0_r6,relaypos,4.0,6,4,9.45625939279116,9.271640465003294,18613,0.8554947832881371,0.8396778916544656,0.0668750287263869,26.490053129309825,12.09318298267699,1017.1599999999996,9.655111199114014,3.2120452421300865,0.0441119501089144,relaypos,attack,26.3569,11.2803,87.8899,1147.0
relaypos_i4.0_r7,relaypos,4.0,7,7,10.85544700002175,10.620578134257272,17015,0.8166938657962945,0.91072768192048,0.0541902659114908,36.20072030020136,13.259538675766848,16.140000000000043,11.7907895633253,7.39367032513436,0.0505051451034098,relaypos,attack,35.7802,11.665,142.092,1214.0
relaypos_i4.0_r8,relaypos,4.0,8,5,11.379270664601526,11.180490350974456,22656,0.8870096311956777,0.796028880866426,0.172774254169603,32.24582619618591,12.17534029918922,20.540000000000003,20.015450813027822,9.886963464892094,0.0584526897623245,relaypos,attack,30.5298,1.61531,182.297,882.0
relaypos_i4.0_r9,relaypos,4.0,9,8,9.314998795646398,9.017381666441858,17849,0.7672699135966986,0.8414985590778098,0.0597945234922408,29.043331319243155,9.966412137780669,186.58000000000015,11.119643801304434,6.75064004137866,0.049436556572137,relaypos,attack,27.0893,6.40398,108.8,1460.0
relaypos_i4.0_r10,relaypos,4.0,10,7,10.876304053236597,10.663624232461444,27507,0.8724902464554192,0.7268115942028985,0.2423002505788689,57.920237755202855,13.910408719786588,24.22000000000013,21.33286784612539,11.19223713527948,0.0682902285505856,relaypos,attack,57.3694,3.46984,255.021,1003.0
greypos_i0.02_r1,greypos,0.02,1,4,12.512759694865675,12.305094603615878,21554,0.8681327533429999,0.9572845156369184,0.0269453842435959,15.839391392698143,6.660549763850318,9.180000000000188,6.80341381375771,1.824181418018029,0.0599124873779872,greypos,attack,15.2599,3.88152,63.8628,1255.0
greypos_i0.02_r2,greypos,0.02,2,5,13.250677090672884,13.036263130097998,26647,0.8961493189843619,0.930976430976431,0.0574407264166806,35.069067005950664,12.372761200647323,20.98000000000022,17.130555096324038,9.563561735238007,0.0486656791345627,greypos,attack,35.1791,14.9425,152.102,1106.0
greypos_i0.02_r3,greypos,0.02,3,5,10.53109012060854,10.300969975175796,17441,0.8335802705157004,0.9765807962529274,0.0060220809635329,9.092771022618525,5.4157954762950204,19.449999999999967,6.460905342731863,2.51088151194066,0.0570252222782444,greypos,attack,9.15762,3.06486,37.997,1251.0
greypos_i0.02_r4,greypos,0.02,4,6,13.44735870197863,13.214968240290071,29921,0.883694143359225,0.8584686774941995,0.1534304025517587,37.189656531531526,11.209327702702703,17.819999999999947,19.090187341458662,6.262266554600969,0.04189795966267,greypos,attack,37.9525,12.1627,163.26,1110.0
greypos_i0.02_r5,greypos,0.02,5,8,10.760620651352257,10.449259844437911,18170,0.7823802962452635,0.978067575577949,0.0035308301756803,7.878164089291492,3.719929256982637,13.909999999999645,5.086381510935684,3.464365630422107,0.0424592910434269,greypos,attack,7.75715,2.58056,29.5633,1650.0
greypos_i0.02_r6,greypos,0.02,6,4,10.085940680220451,9.889412634708105,18613,0.8502969392416628,0.9780380673499268,0.0040657834627683,5.178758494740724,3.1900777477303457,21.179999999999755,2.9599385711104214,0.9521993462492224,0.0441119501089144,greypos,attack,5.20768,1.97858,19.131,1336.0
greypos_i0.02_r7,greypos,0.02,7,7,11.281928873406477,11.036570490806868,17015,0.8152460351684155,0.9714928732183046,0.017488381007139,8.105197319152037,4.820305266992059,14.99000000000006,8.933689093244228,5.815863989756534,0.0505051451034098,greypos,attack,8.09815,2.39816,30.6913,1295.0
greypos_i0.02_r8,greypos,0.02,8,5,12.709164487211222,12.492180484018306,22656,0.8842055965343637,0.924187725631769,0.0810599851695742,20.00893188022769,7.850493400034852,21.480000000000388,23.09618771769971,10.282771235761407,0.0584526897623245,greypos,attack,19.2979,0.654322,101.663,1024.0
greypos_i0.02_r9,greypos,0.02,9,8,9.855754878972515,9.53739200335323,17849,0.765099232714647,0.971757925072046,0.0025290411076342,4.778297396241768,3.276896501450725,86.03000000000006,5.181481405408129,3.852179580243551,0.049436556572137,greypos,attack,4.78269,1.74848,18.8786,1686.0
greypos_i0.02_r10,greypos,0.02,10,7,11.55823345122188,11.333943018955154,27507,0.8712742706914574,0.8195652173913044,0.1937537613632764,41.66549072369246,10.590279757840184,22.549999999999848,23.875313839195787,12.861668647910998,0.0682902285505856,greypos,attack,41.8579,2.31386,206.98,1131.0
greypos_i0.05_r1,greypos,0.05,1,4,12.525257537586336,12.31980322085468,21554,0.8696388944926366,0.9366895499618612,0.0269114383699818,14.16422397129272,7.082720684675783,9.180000000000188,6.323799169535574,1.927713773769204,0.0599124873779872,greypos,attack,14.1181,4.10933,60.7039,1228.0
greypos_i0.05_r2,greypos,0.05,2,5,13.313375687466303,13.10032543145032,26647,0.8970543679515233,0.9074074074074074,0.0524154182797508,26.43305372267484,11.34739916108736,20.98000000000022,16.232414154179235,10.842969447450486,0.0486656791345627,greypos,attack,26.2728,12.1004,114.4,1078.0
greypos_i0.05_r3,greypos,0.05,3,5,10.364719591281386,10.13947919406597,17441,0.836097794822627,0.927400468384075,0.0190795781399808,10.935058204477636,6.199081055419919,19.449999999999967,7.490029092352572,2.889348728761438,0.0570252222782444,greypos,attack,10.8855,3.23776,47.5076,1188.0
greypos_i0.05_r4,greypos,0.05,4,6,13.4989528641967,13.270688702346812,29921,0.8855510832248136,0.8205723124516628,0.1488990174026281,37.41396647615523,12.186863673497708,17.819999999999947,21.202894345209547,7.461324070406744,0.04189795966267,greypos,attack,37.5716,11.0852,190.524,1061.0
greypos_i0.05_r5,greypos,0.05,5,8,10.741251966182064,10.432888213198527,18170,0.7845761906818084,0.939537640782454,0.0052679303942311,9.878387000985454,4.398793056571032,13.909999999999645,7.267779032021831,4.270241965053424,0.0424592910434269,greypos,attack,9.99619,2.53438,45.348,1585.0
greypos_i0.05_r6,greypos,0.05,6,4,10.111059325792764,9.917171761698002,18613,0.8522045693878485,0.9421669106881404,0.001739847076599,4.6918941058941055,3.5676721056721057,21.179999999999755,2.9432524885751628,1.0487965255567,0.0441119501089144,greypos,attack,4.65247,2.04006,18.5302,1287.0
greypos_i0.05_r7,greypos,0.05,7,7,11.315049296469818,11.073491575463938,17015,0.8171252941458964,0.9369842460615154,0.0152715747010517,7.625177863502923,5.204966227527477,14.99000000000006,6.098465025694567,4.582255333993548,0.0505051451034098,greypos,attack,7.38715,2.30115,31.1479,1249.0
greypos_i0.05_r8,greypos,0.05,8,5,12.433738988624444,12.221260460122853,22656,0.885899741925393,0.8763537906137184,0.09912411042465,29.046796392476477,8.972750977986733,21.480000000000388,21.77732262626578,10.770098740812951,0.0584526897623245,greypos,attack,28.335,0.665725,156.346,971.0
greypos_i0.05_r9,greypos,0.05,9,8,9.813782848249776,9.499473640390796,17849,0.7671380066188164,0.936599423631124,0.0071345682726608,6.354006085985981,3.5667756239117816,86.03000000000006,5.77471364732205,4.109407336983593,0.049436556572137,greypos,attack,6.37328,1.60595,27.4561,1625.0
greypos_i0.05_r10,greypos,0.05,10,7,11.469207037561723,11.243237400872871,27507,0.870888079784708,0.8057971014492754,0.2002216241886971,26.83827781146605,8.376793380353002,22.549999999999848,13.42148575037012,7.070591569793522,0.0682902285505856,greypos,attack,24.9147,1.09181,126.916,1112.0
greypos_i0.1_r1,greypos,0.1,1,4,12.420459864333294,12.21777394052915,21554,0.8713968061451385,0.8916857360793288,0.0329492621790984,22.963649503293283,8.08156076612807,9.180000000000188,8.858661424886828,2.177754532617289,0.0599124873779872,greypos,attack,22.8174,5.08013,115.33,1169.0
greypos_i0.1_r2,greypos,0.1,2,5,13.352625569696182,13.14340213623326,26647,0.8987183811129849,0.8636363636363636,0.0499831365935919,29.96725486691012,11.989453433438037,20.98000000000022,20.1019536972529,10.215187505703003,0.0486656791345627,greypos,attack,29.5563,13.614,130.158,1026.0
greypos_i0.1_r3,greypos,0.1,3,5,10.144764584970943,9.927320327408648,17441,0.8399633981891735,0.8516783762685401,0.0362646888846079,14.114229634046138,7.815886600873876,19.449999999999967,6.838722566601175,2.787010242441836,0.0570252222782444,greypos,attack,14.1204,3.77481,63.1781,1091.0
greypos_i0.1_r4,greypos,0.1,4,6,12.775677355375066,12.55231054926351,29921,0.8874684858371644,0.7733952049497294,0.1903010529437935,36.58313419354839,11.201138494623656,17.819999999999947,22.09250283091957,6.810150926310567,0.04189795966267,greypos,attack,36.7435,11.2862,161.227,1000.0
greypos_i0.1_r5,greypos,0.1,5,8,10.76142305403966,10.458004771346625,18170,0.7874664124122389,0.8891523414344991,0.0035537834792407,7.173212341434499,3.6834067496542175,13.909999999999645,7.146326794771335,4.782437539012334,0.0424592910434269,greypos,attack,7.15363,2.4371,25.379,1500.0
greypos_i0.1_r6,greypos,0.1,6,4,10.084550735613142,9.894053413436549,18613,0.8545521325926266,0.8982430453879942,0.0036270143703227,4.66926066435602,3.4164077129064903,21.15,2.759725201157793,1.007905543009466,0.0441119501089144,greypos,attack,4.65516,2.03488,18.2439,1227.0
greypos_i0.1_r7,greypos,0.1,7,7,11.510513065556962,11.270345767434668,17015,0.818658583525789,0.9077269317329332,0.0018283294842186,5.815137197522521,4.25507195600553,14.99000000000006,6.780686300831555,3.893140631265138,0.0505051451034098,greypos,attack,5.78976,2.50584,23.1574,1210.0
greypos_i0.1_r8,greypos,0.1,8,5,12.585320565486894,12.372341399198362,22656,0.887148562925836,0.8646209386281588,0.0894745085754561,27.800375552621887,9.560719751627165,21.480000000000388,39.56776971391634,17.55917697880557,0.0584526897623245,greypos,attack,27.6439,0.737699,148.931,958.0
