run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary,e2e_delay_mean_ms,e2e_delay_median_ms,e2e_delay_p95_ms,e2e_delivered_n
dos_i1.0_r5,dos,1.0,5,8,10.62445857955572,10.397302694032536,18170,0.841086886080637,0.995850622406639,0.0061565523306948,3.4813749999999994,1.960089285714285,2.6199999999998447,5.801826594276768,4.738115795503137,0.0424592910434269,dos,attack,3.48138,0.943321,12.668,1680.0
dos_i1.0_r6,dos,1.0,6,4,9.997004944101176,9.867320111039849,18613,0.9042899480153525,0.9963396778916545,0.0062187241898654,3.445679647318149,2.009529757531227,14.259999999999716,3.468399201660014,1.9785441857135355,0.0441119501089144,dos,attack,3.44568,0.926911,10.9298,1361.0
dos_i1.0_r7,dos,1.0,7,7,11.392181156518332,11.221383755658008,17015,0.8679793909095547,1.0,0.0042850584094271,3.858372093023256,2.45695423855964,5.520000000000191,3.85170633439457,3.0827372047923225,0.0505051451034098,dos,attack,3.85837,1.07323,13.6482,1333.0
dos_i1.0_r8,dos,1.0,8,5,12.238391378095324,12.088057484113907,22656,0.9210504919099114,0.9620938628158844,0.1109439791852996,13.938367729831144,6.5472889305816135,7.519999999999971,20.758323410646888,13.17459262738754,0.0584526897623245,dos,attack,13.9383,0.230402,85.8053,1066.0
dos_i1.0_r9,dos,1.0,9,8,9.71420030503225,9.484599829195211,17849,0.823635272945411,0.9948126801152738,0.0072447049051728,2.8471668597914253,1.7614484356894553,49.94000000000032,3.626932735489173,3.120365829469466,0.049436556572137,dos,attack,2.84717,0.732851,10.7361,1726.0
dos_i1.0_r10,dos,1.0,10,7,12.057718510832846,11.884294542173835,27507,0.9034684359193326,0.9282608695652174,0.1602837811206726,21.112802498048403,6.20224043715847,14.009999999999856,20.049332707324897,13.01165933115388,0.0682902285505856,dos,attack,19.2819,2.30363,96.69,1260.0
dos_i2.0_r1,dos,2.0,1,4,12.789836939588684,12.636829945534371,21554,0.9128022699360522,0.9984744469870328,0.0041502562147969,7.582330022918257,3.63218487394958,5.549999999999944,5.374260511842548,3.432192774630751,0.0599124873779872,dos,attack,7.48174,1.66116,35.5233,1303.0
dos_i2.0_r2,dos,2.0,2,5,13.447787677562353,13.294369193786526,26647,0.9292439670804854,0.9722222222222222,0.0411493932208118,27.627965367965366,8.290337662337663,8.539999999999992,17.63714224102881,10.23778987032648,0.0486656791345627,dos,attack,27.6539,6.54221,124.409,1153.0
dos_i2.0_r3,dos,2.0,3,5,10.438119367445765,10.270666106988225,17441,0.8839837810440953,0.9914129586260734,0.0087683730359858,6.787708661417323,3.926055118110237,13.22000000000001,7.32136022038581,3.617756096542969,0.0570252222782444,dos,attack,6.78771,1.39712,28.576,1270.0
dos_i2.0_r4,dos,2.0,4,6,13.269454990533212,13.088069488774105,29921,0.913618320610687,0.908739365815932,0.1626564885496183,27.41455319148936,7.485114893617021,12.36999999999977,21.73371823527231,8.82740242207557,0.04189795966267,dos,attack,27.4146,6.58868,126.194,1175.0
dos_i2.0_r5,dos,2.0,5,8,10.692349583047084,10.458882460513824,18170,0.8399593195266272,0.998814463544754,0.0045765532544378,2.5503738872403563,1.8328961424332344,2.609999999999779,5.354154907947352,4.032889971167904,0.0424592910434269,dos,attack,2.5482,0.880561,9.71008,1684.0
dos_i2.0_r6,dos,2.0,6,4,10.042149437823928,9.90377072373677,18613,0.903017659615758,1.0,0.0029594411022705,3.2333748169838943,2.0593923865300146,13.109999999999731,2.73811135082372,1.1404389261368977,0.0441119501089144,dos,attack,3.23337,0.907979,10.5396,1366.0
dos_i2.0_r7,dos,2.0,7,7,11.352821585049687,11.173372450218146,17015,0.8666972290138549,1.0,0.0090158924205378,3.7741410352588143,2.390150037509377,5.610000000000337,10.606572524139583,6.399220994294199,0.0505051451034098,dos,attack,3.77414,1.06355,13.0888,1333.0
dos_i2.0_r8,dos,2.0,8,5,12.979540064688807,12.820345127876626,22656,0.9199658910951396,0.967509025270758,0.0605027002883014,13.22117537313433,5.4596175373134335,7.540000000000102,18.79105832681362,11.646154244692667,0.0584526897623245,dos,attack,13.2211,0.232029,72.9488,1072.0
dos_i2.0_r9,dos,2.0,9,8,9.77719380414207,9.539073844402228,17849,0.8225345622119815,0.9988472622478386,0.0037788018433179,2.637830351990768,1.733462204270052,28.770000000000184,4.851767514050897,3.7791829813830535,0.049436556572137,dos,attack,2.63783,0.730523,11.139,1733.0
dos_i2.0_r10,dos,2.0,10,7,12.231416419513272,12.057271918681586,27507,0.902608695652174,0.9115942028985508,0.1568498769483182,19.104451510333863,6.349984101748808,14.130000000000198,11.011887740494572,6.057325843288296,0.0682902285505856,dos,attack,18.5544,2.05392,91.4041,1245.0
dos_i5.0_r1,dos,5.0,1,4,12.791428952164004,12.613677851627932,21554,0.9094514767932488,0.9916094584286804,0.0062447257383966,7.607753846153845,3.5594769230769234,5.539999999999878,4.919695528596051,2.1007229195082764,0.0599124873779872,dos,attack,7.61064,1.56067,32.1222,1299.0
dos_i5.0_r2,dos,5.0,2,5,13.4783194868227,13.29997509033417,26647,0.9264332649584536,0.9713804713804712,0.0399819212182317,22.72322357019064,8.301395147313691,8.580000000000254,14.18730311261516,9.335217499115585,0.0486656791345627,dos,attack,22.7303,6.511,99.7349,1152.0
dos_i5.0_r3,dos,5.0,3,5,10.496321380729668,10.302844623584186,17441,0.8801029419185548,0.9953161592505856,0.0052480193773023,4.460580392156863,3.0358980392156862,13.36000000000004,3.881193035959688,2.30908691364967,0.0570252222782444,dos,attack,4.46058,1.3377,17.766,1275.0
dos_i5.0_r4,dos,5.0,4,6,13.181801492324642,12.977080490807197,29921,0.9111977342631788,0.9064191802010828,0.1686816700673021,33.51058020477816,7.562909556313993,12.44999999999985,20.24674804387882,8.039363458949746,0.04189795966267,dos,attack,33.5106,5.61951,187.858,1172.0
dos_i5.0_r5,dos,5.0,5,8,10.687115882444346,10.435498948161126,18170,0.8365946866798656,0.99407231772377,0.0125235968506837,2.556732259988073,1.7336195587358378,2.609999999999779,2.710566279512478,1.8099839455034967,0.0424592910434269,dos,attack,2.55673,0.94294,9.34075,1677.0
dos_i5.0_r6,dos,5.0,6,4,10.079062298287882,9.915422069576673,18613,0.8992221846466013,1.0,0.0015942799169041,2.978726207906296,1.942708638360176,12.959999999999638,2.721785861393448,1.1051379331322286,0.0441119501089144,dos,attack,2.97873,1.02426,10.4824,1366.0
dos_i5.0_r7,dos,5.0,7,7,11.43181497667829,11.226878668252542,17015,0.8628733708605913,0.9984996249062266,0.0036513007759014,3.6240871525169047,2.48984973703982,5.470000000000308,6.307895686563234,3.622084325669207,0.0505051451034098,dos,attack,3.62409,1.2133,14.0596,1331.0
dos_i5.0_r8,dos,5.0,8,5,12.803251340392364,12.62199310399323,22656,0.916727361009954,0.953971119133574,0.0751395969895605,14.93065279091769,5.8099526963103125,7.580000000000364,22.40131422922016,13.167846507476984,0.0584526897623245,dos,attack,14.9307,0.232138,73.6925,1057.0
dos_i5.0_r9,dos,5.0,9,8,9.801417311957508,9.538871670974656,17849,0.8192500114747326,0.996541786743516,0.003901409097168,3.039988432620012,2.143354540196645,38.63000000000039,4.299116862118328,3.059606441750176,0.049436556572137,dos,attack,3.03999,0.721589,12.4608,1729.0
dos_i5.0_r10,dos,5.0,10,7,11.764098354923291,11.561757609552838,27507,0.9000392644460441,0.9072463768115944,0.1818925462993259,25.774361022364214,6.4914616613418525,15.080000000000204,16.44263367887828,10.235435141230594,0.0682902285505856,dos,attack,25.6991,2.06953,103.825,1249.0
dos_i10.0_r1,dos,10.0,1,4,12.667315670374332,12.447193166341805,21554,0.9039211574753616,0.9954233409610984,0.0178653805829314,7.980536398467432,3.9161915708812254,5.460000000000242,5.760126636565002,2.813549220047085,0.0599124873779872,dos,attack,7.98368,1.80409,39.1656,1304.0
dos_i10.0_r2,dos,10.0,2,5,13.291802418656896,13.07762550647906,26647,0.9217863567178636,0.9132996632996632,0.0579770305797703,16.639907834101383,8.34821198156682,8.700000000000152,14.599738715642976,9.842050059028988,0.0486656791345627,dos,attack,16.6399,5.28746,81.9036,1085.0
dos_i10.0_r3,dos,10.0,3,5,10.500013386934878,10.26477006932812,17441,0.8737100490932772,0.9968774395003904,0.008566275924256,4.868559122944401,3.4070947533281126,11.660000000000004,7.000634725704316,3.128542536872519,0.0570252222782444,dos,attack,4.86856,1.42211,21.6663,1277.0
dos_i10.0_r4,dos,10.0,4,6,12.571626999261534,12.33485291540654,29921,0.9071918015887454,0.848414539829853,0.2093262991934995,36.564266180492254,7.293874202370099,12.129999999999974,25.215994352780104,8.195518045263016,0.04189795966267,dos,attack,36.5642,5.29288,237.749,1097.0
dos_i10.0_r5,dos,10.0,5,8,10.738813437141747,10.436352023657593,18170,0.8310464690815953,0.997036158861885,0.0042078302231979,3.728882282996433,2.285832342449465,2.54999999999983,5.136282055236098,3.906489745686684,0.0424592910434269,dos,attack,3.72888,1.0625,16.4336,1682.0
dos_i10.0_r6,dos,10.0,6,4,10.077507925828687,9.871998295498376,18613,0.892966800997889,0.9970717423133236,0.0060449050086355,2.662709251101321,1.8183627019089572,12.97999999999977,3.191864405657422,1.6403263642279644,0.0441119501089144,dos,attack,2.66271,0.954516,9.65705,1362.0
dos_i10.0_r7,dos,10.0,7,7,11.44163496345358,11.195114041777812,17015,0.8565747080144986,1.0,0.0060410793395086,6.821815453863465,3.076594148537134,5.460000000000242,5.527918388018409,4.349698403491127,0.0505051451034098,dos,attack,6.82181,1.45813,27.3253,1333.0
dos_i10.0_r8,dos,10.0,8,5,12.539447665154364,12.318536330217468,22656,0.9113801842391086,0.944043321299639,0.0949756627378414,20.827533460803057,6.479713193116634,8.310000000000262,23.263849778341896,13.1839064590672,0.0584526897623245,dos,attack,20.8276,0.231905,127.719,1046.0
dos_i10.0_r9,dos,10.0,9,8,9.794878308218411,9.490098183225587,17849,0.8138336677001642,0.998270893371758,0.0063833667700164,3.734682448036952,2.1925981524249423,27.09000000000028,12.27549799832803,6.629546538453709,0.049436556572137,dos,attack,3.71365,0.830654,15.0096,1729.0
dos_i10.0_r10,dos,10.0,10,7,11.389628673995096,11.149414167706016,27507,0.8957892337252092,0.9094202898550724,0.208812322923112,25.67832669322709,7.240948207171314,14.1,17.354249793843643,10.379876337040796,0.0682902285505856,dos,attack,24.5708,3.23531,135.929,1236.0
dos_i20.0_r1,dos,20.0,1,4,12.580748296881142,12.279526497336503,21554,0.8930598715558318,0.9664378337147216,0.0310752019888129,9.13212312549329,4.56136543014996,5.910000000000082,6.713871789584841,2.7514840218337304,0.0599124873779872,dos,attack,9.13836,1.9121,44.7732,1266.0
dos_i20.0_r2,dos,20.0,2,5,12.65703178566975,12.372170631851914,26647,0.9126310021234332,0.8821548821548821,0.1090485649702034,41.61603053435115,10.740362595419846,8.970000000000145,20.00715095203925,6.15712577731788,0.0486656791345627,dos,attack,39.2983,14.5156,167.904,1022.0
dos_i20.0_r3,dos,20.0,3,5,10.54951553038102,10.231245430685805,17441,0.8611988939364014,0.9804839968774396,0.0109618803081177,6.425804140127388,4.010509554140127,13.13999999999993,5.008492757086731,2.358877920079907,0.0570252222782444,dos,attack,6.42581,1.5941,27.5785,1256.0
dos_i20.0_r4,dos,20.0,4,6,12.549990061741696,12.239150700600517,29921,0.8992846838182256,0.8592420726991493,0.2143243568165424,22.703690369036902,7.655022502250225,12.189999999999923,19.122287312801536,8.474972877316505,0.04189795966267,dos,attack,22.7037,4.54538,103.227,1111.0
dos_i20.0_r5,dos,20.0,5,8,10.818782100582876,10.43292373434028,18170,0.8201679155005868,0.991701244813278,0.0047846889952153,5.209838613269576,2.6417872086072927,2.529999999999699,5.779060828245865,3.74415896733578,0.0424592910434269,dos,attack,5.20984,1.12143,17.5948,1673.0
dos_i20.0_r6,dos,20.0,6,4,10.125246340206871,9.836531484836666,18613,0.8807135421595533,0.9919472913616398,0.0096053752247563,5.395734317343174,2.8460221402214025,13.159999999999616,4.328027086173474,1.849780397913892,0.0441119501089144,dos,attack,5.39573,1.25613,24.3883,1355.0
dos_i20.0_r7,dos,20.0,7,7,11.355792217479754,11.027047343165684,17015,0.8442492805398432,0.9984996249062266,0.0198471767391088,5.514252441773103,3.357610818933133,5.550000000000388,7.390772357452835,6.125614824293053,0.0505051451034098,dos,attack,5.51425,1.56449,22.621,1331.0
dos_i20.0_r8,dos,20.0,8,5,11.844824489889891,11.542710547910866,22656,0.9008708099725636,0.934115523465704,0.1462483597757366,11.441159420289855,5.598512077294687,7.480000000000153,23.820054088407577,13.038731124596548,0.0584526897623245,dos,attack,11.4412,0.230258,58.5733,1035.0
dos_i20.0_r9,dos,20.0,9,8,9.875487234452429,9.487060217625569,17849,0.8032130321303214,0.9942363112391932,0.008820088200882,4.078678260869565,2.3344869565217388,71.57000000000036,5.998064812365297,3.912303419749666,0.049436556572137,dos,attack,4.07757,0.853415,16.2077,1724.0
dos_i20.0_r10,dos,20.0,10,7,11.112866347781337,10.79503449073879,27507,0.8874084588831177,0.8681159420289855,0.2313449688679549,27.169115191986645,6.815459098497496,13.980000000000103,15.744072902952524,7.934206239405591,0.0682902285505856,dos,attack,27.1691,1.64589,156.663,1198.0
dos_i50.0_r1,dos,50.0,1,4,12.365741053884648,11.822474692159894,21554,0.8619876024795041,0.9633867276887872,0.0622675464907018,25.31591448931116,7.092826603325416,5.539999999999878,13.602371404886403,3.713676913035699,0.0599124873779872,dos,attack,25.3279,3.35563,146.798,1262.0
dos_i50.0_r2,dos,50.0,2,5,13.022431648447812,12.476590689001254,26647,0.886224557669283,0.9326599326599326,0.0930557403219369,18.890252707581222,8.261227436823106,8.630000000000138,18.200242573484992,9.835913750263815,0.0486656791345627,dos,attack,18.8903,7.51085,89.7838,1108.0
dos_i50.0_r3,dos,50.0,3,5,10.166069062386734,9.605403284019314,17441,0.8257267304232554,0.9578454332552692,0.0630148660164757,17.38573757131214,6.3042787286063575,13.6099999999999,11.20333536781528,4.340246314542784,0.0570252222782444,dos,attack,17.3419,2.77024,88.5865,1224.0
dos_i50.0_r4,dos,50.0,4,6,11.794312933859068,11.256240088709774,29921,0.8763692812371858,0.8507347254447022,0.2665924667564876,25.084000000000003,7.726381818181818,13.389999999999793,25.42394190010505,7.992866304816727,0.04189795966267,dos,attack,25.084,6.31266,126.644,1100.0
dos_i50.0_r5,dos,50.0,5,8,11.021986660605087,10.382810808029545,18170,0.7891765114662961,0.993479549496147,0.0074704656011118,4.913866348448687,2.8682219570405727,2.479999999999816,7.644963696513105,5.455201137229401,0.0424592910434269,dos,attack,4.91387,1.44366,21.485,1676.0
dos_i50.0_r6,dos,50.0,6,4,10.340609389062156,9.80302558133982,18613,0.8458916560625341,0.985358711566618,0.0129067442283221,4.932481426448737,3.283454680534918,13.519999999999754,4.667947147584767,1.8391617621207736,0.0441119501089144,dos,attack,4.93248,1.48993,23.2021,1346.0
dos_i50.0_r7,dos,50.0,7,7,11.513731091552092,10.934627904202406,17015,0.8093131659056316,0.9819954988747188,0.0266837899543379,8.786936592818945,4.5810695187165775,5.440000000000111,10.114113609941922,6.830382838148358,0.0505051451034098,dos,attack,8.78695,1.98698,40.7975,1309.0
dos_i50.0_r8,dos,50.0,8,5,10.837000992994854,10.304353310292033,22656,0.8707482993197279,0.8925992779783394,0.2245666628233214,18.00333670374115,6.88633973710819,7.610000000000117,21.5847214605829,9.366249885026605,0.0584526897623245,dos,attack,18.0034,0.233722,93.0098,989.0
dos_i50.0_r9,dos,50.0,9,8,9.98423611263873,9.34901733692274,17849,0.7729516715745712,0.9723342939481268,0.0208730296206478,6.3703615886188505,3.250189685832839,30.730000000000143,6.721107803087161,5.008197259352926,0.049436556572137,dos,attack,6.37038,1.14457,26.7975,1687.0
dos_i50.0_r10,dos,50.0,10,7,10.351385053502977,9.810006761488204,27507,0.8631813474754448,0.8217391304347826,0.2889823328207864,25.10520282186949,6.816940035273369,13.990000000000167,26.16970864735501,13.006592937752222,0.0682902285505856,dos,attack,24.6453,1.00589,136.088,1120.0
dos_i100.0_r1,dos,100.0,1,4,12.588733355295442,11.643022304240604,21554,0.8147420147420148,0.958047292143402,0.0731052731052731,13.549044585987264,6.218017515923567,5.870000000000264,14.066240681895046,3.166397947248907,0.0599124873779872,dos,attack,13.5555,3.17779,67.9178,1255.0
dos_i100.0_r2,dos,100.0,2,5,12.620281930504609,11.682045098388809,26647,0.8454533917126721,0.9225589225589226,0.1416650802715908,39.38950729927008,10.067883211678833,8.570000000000189,37.39239180839259,14.931071767802967,0.0486656791345627,dos,attack,39.3997,10.0457,213.281,1093.0
dos_i100.0_r3,dos,100.0,3,5,10.69861104992306,9.7271872473467,17441,0.7726829700513911,0.9711163153786104,0.0510366826156299,17.059485530546624,6.409437299035369,11.709999999999887,11.165570992931167,3.86658097209101,0.0570252222782444,dos,attack,17.0584,3.22349,89.5573,1241.0
dos_i100.0_r4,dos,100.0,4,6,12.047215816010974,11.130487188534048,29921,0.8406664418970555,0.8221191028615623,0.2661272195999101,41.42709313264346,10.184760112888052,10.299999999999976,38.227377197141074,9.042498645328182,0.04189795966267,dos,attack,41.4271,8.25324,211.653,1063.0
dos_i100.0_r5,dos,100.0,5,8,11.245819159998222,10.201871270351903,18170,0.7424205279071668,0.986959098992294,0.0241889351965351,9.495075075075077,3.8456096096096095,2.559999999999896,11.30893355583814,6.110080120196495,0.0424592910434269,dos,attack,9.42828,1.88424,46.4344,1658.0
dos_i100.0_r6,dos,100.0,6,4,10.498631164057992,9.547084457076531,18613,0.7935959751001961,0.9824304538799414,0.0344504135755095,9.319001490312964,4.606967213114754,13.36999999999966,7.653740810064525,2.287455064562217,0.0441119501089144,dos,attack,9.31897,2.1225,41.7389,1342.0
dos_i100.0_r7,dos,100.0,7,7,10.939231019698898,9.992046699971658,17015,0.7570970899706327,0.9399849962490624,0.0989143009700097,12.194732641660014,6.389992019154031,5.510000000000126,14.379773957306906,8.286543144795615,0.0505051451034098,dos,attack,12.1947,3.17001,56.6206,1253.0
dos_i100.0_r8,dos,100.0,8,5,11.789295834738429,10.872752874796848,22656,0.8247843023044159,0.9088447653429604,0.1835159634497069,15.04170804369414,5.913505461767628,8.43000000000016,26.52374537297364,14.796832902429747,0.0584526897623245,dos,attack,15.0417,0.326659,93.9086,1007.0
dos_i100.0_r9,dos,100.0,9,8,10.06732929440697,9.022715834284536,17849,0.7272838399478445,0.9406340057636888,0.0483253198598321,7.980269607843136,4.09233455882353,26.46000000000015,18.07048078705477,9.76421580399585,0.049436556572137,dos,attack,7.98029,1.21613,35.9772,1632.0
dos_i100.0_r10,dos,100.0,10,7,10.431815596527963,9.53381678494459,27507,0.8256145511300538,0.8398550724637681,0.296365218957289,27.89611734253667,6.939413287316652,17.790000000000195,21.885856313326368,9.469345701148494,0.0682902285505856,dos,attack,17.4597,1.28377,97.687,1108.0
dos_i200.0_r1,dos,200.0,1,4,12.458473405207911,10.749490411840885,21554,0.7342531084994038,0.916094584286804,0.1277465508431272,28.491174021648625,7.703072439633639,6.299999999999972,19.81260283452166,3.0087397750916662,0.0599124873779872,dos,attack,28.4911,4.28037,147.601,1201.0
dos_i200.0_r2,dos,200.0,2,5,12.96433869352647,11.23984764137123,26647,0.7742169794874775,0.8939393939393939,0.1602068684990412,24.458851224105462,9.57768361581921,8.580000000000254,26.69206569079467,10.853713931554038,0.0486656791345627,dos,attack,24.3188,9.19486,113.809,1057.0
dos_i200.0_r3,dos,200.0,3,5,10.524269364271904,8.791378913591727,17441,0.6847126256281407,0.9188134270101485,0.1204852386934673,21.298640611724725,6.847272727272728,11.719999999999953,13.65579588845183,3.9491085301606894,0.0570252222782444,dos,attack,21.2987,3.77415,112.191,1177.0
dos_i200.0_r4,dos,200.0,4,6,11.182703473919066,9.612983508263756,29921,0.7773303543593474,0.6883217324052591,0.3435259274654473,20.12325842696629,7.789831460674157,10.67000000000018,28.22913833209308,7.558533797912935,0.04189795966267,dos,attack,20.1233,2.64031,112.227,890.0
dos_i200.0_r5,dos,200.0,5,8,11.423432339891352,9.597440533300473,18170,0.663768539490027,0.939537640782454,0.0748155183751004,12.882523659305996,4.773034700315457,3.7199999999999456,18.285469272816457,9.110985139461704,0.0424592910434269,dos,attack,12.8776,2.88896,50.1622,1584.0
dos_i200.0_r6,dos,200.0,6,4,10.71998294856678,8.972468427840179,18613,0.7062684981406997,0.9370424597364568,0.078621841086742,11.990546875,5.132171875,15.279999999999738,10.044523461629314,2.212235872678475,0.0441119501089144,dos,attack,11.9927,2.84462,53.4772,1279.0
dos_i200.0_r7,dos,200.0,7,7,10.9133006809875,9.207934180534716,17015,0.6705682982580594,0.9227306826706676,0.1510995507212107,11.263170731707318,6.647089430894309,6.27000000000022,16.80104257538165,8.587600571821183,0.0505051451034098,dos,attack,11.2632,2.26958,46.9143,1230.0
dos_i200.0_r8,dos,200.0,8,5,12.07036755787568,10.401593777657,22656,0.7460239059567322,0.8664259927797834,0.2012907899502782,9.632760416666668,5.445572916666667,8.51000000000024,24.36704087468988,11.023990182494757,0.0584526897623245,dos,attack,9.63276,0.540153,43.8148,960.0
dos_i200.0_r9,dos,200.0,9,8,10.446550134052538,8.612595469590103,17849,0.6504263537643029,0.9469740634005764,0.0818453465490853,9.896165550821667,4.585684723067559,73.60000000000034,16.328561059480457,8.489258162127562,0.049436556572137,dos,attack,9.87062,1.63447,43.4628,1639.0
dos_i200.0_r10,dos,200.0,10,7,9.810247764459351,8.208038430744596,27507,0.7595052047381065,0.7768115942028986,0.3580362813043598,27.61613805970149,7.702266791044777,15.039999999999942,23.40907981549314,12.214146156221805,0.0682902285505856,dos,attack,27.6136,1.63758,157.849,1070.0
dos_i500.0_r1,dos,500.0,1,4,11.40582047373766,7.72387139438255,21554,0.5663907502299304,0.8115942028985508,0.2864538168440415,23.676503759398496,8.007875939849622,5.460000000000242,19.978854562453996,2.767138526128744,0.0599124873779872,dos,attack,23.1275,3.46555,119.578,1054.0
dos_i500.0_r2,dos,500.0,2,5,12.289302634002844,8.642607082207165,26647,0.6180017626049445,0.8080808080808081,0.2941231040400761,41.458645833333335,12.465104166666666,9.260000000000268,38.96051256000017,14.653132789592137,0.0486656791345627,dos,attack,41.5207,15.6037,172.159,958.0
dos_i500.0_r3,dos,500.0,3,5,10.227001233988268,6.534829317885032,17441,0.5103886222638417,0.7697111631537861,0.2630223574856608,21.50821501014199,7.913123732251521,12.900000000000134,22.65486147392002,4.900874703381181,0.0570252222782444,dos,attack,21.4923,4.11267,110.389,983.0
dos_i500.0_r4,dos,500.0,4,6,11.504942293444229,8.119270115126833,29921,0.6340269537209696,0.7099767981438515,0.3909137141888456,57.62167755991285,11.999346405228758,1023.0899999999998,53.40094058326927,11.767636102582886,0.04189795966267,dos,attack,57.6217,12.6575,258.768,918.0
dos_i500.0_r5,dos,500.0,5,8,10.976829997076884,7.239451335638313,18170,0.5036868658867882,0.7949021932424422,0.2346565393358097,18.77770320656227,5.805988068605518,2.639999999999976,22.12715161866475,10.591201720455167,0.0424592910434269,dos,attack,18.6773,2.30218,99.7355,1336.0
dos_i500.0_r6,dos,500.0,6,4,0.6248728918582184,0.5807609417493039,18613,0.5309807725223941,0.0,0.7982255947965995,,,,150.3838067141404,11.306510681586978,0.0441119501089144,dos,attack,,,,0.0
dos_i500.0_r7,dos,500.0,7,7,10.46393269949016,6.963025584198689,17015,0.4993543464224922,0.7726931732933233,0.2892234548335974,19.935533980582523,8.13533009708738,11.630000000000251,26.05933731816487,12.265419477667104,0.0505051451034098,dos,attack,19.9355,3.01797,107.9,1030.0
dos_i500.0_r8,dos,500.0,8,5,11.548202221680834,7.953624893601765,22656,0.5798971051217078,0.8339350180505415,0.3147252297217743,17.48701298701299,6.7748160173160175,8.860000000000312,39.08438008650116,13.25980123391058,0.0584526897623245,dos,attack,17.4871,1.33543,106.449,924.0
dos_i500.0_r9,dos,500.0,9,8,10.519766682876142,6.761274270716539,17849,0.4938575618394112,0.8420749279538905,0.220325383210669,14.836824093086928,5.585462012320329,77.71000000000016,31.99763291555457,13.537996526831556,0.049436556572137,dos,attack,14.8369,2.35549,72.8773,1461.0
dos_i500.0_r10,dos,500.0,10,7,8.898240357810874,5.533637793242727,27507,0.6123961974308169,0.7369565217391304,0.4645234543713961,42.90216322517208,8.217767944936085,21.090000000000053,58.43199690632292,20.92159417472984,0.0682902285505856,dos,attack,28.9515,2.79196,162.717,967.0
dos_i1000.0_r1,dos,1000.0,1,4,12.395149953584164,6.417876379602614,29000,0.5518028731804776,0.6758199847444699,0.371058890685948,20.21049661399549,8.509198645598193,8.329999999999949,36.357913060521305,2.955407946370489,0.0599124873779872,dos,attack,20.2105,5.61058,91.2289,886.0
dos_i1000.0_r2,dos,1000.0,2,5,12.587665881679118,6.7999566771363575,29000,0.503314936304627,0.5867003367003367,0.4058280398486584,52.67733142037302,16.217647058823527,18.47000000000021,56.25739361866562,18.239711433033754,0.0486656791345627,dos,attack,52.7542,15.0609,251.073,695.0
dos_i1000.0_r3,dos,1000.0,3,5,11.379801698588954,6.048068510189752,29000,0.5958251150558843,0.7400468384074942,0.3507355358316897,44.41951476793249,11.965822784810127,12.579999999999814,37.495212263133226,8.12694687417933,0.0570252222782444,dos,attack,44.1869,7.75795,231.413,946.0
dos_i1000.0_r4,dos,1000.0,4,6,12.496702226634746,7.033734831929952,29921,0.4850061596317188,0.5568445475638051,0.4636095441872528,47.81861111111111,12.20473611111111,20.299999999999763,64.23031931241901,13.604477269957853,0.04189795966267,dos,attack,47.8186,14.0,242.004,720.0
dos_i1000.0_r5,dos,1000.0,5,8,10.829067580607422,6.142328200033118,29000,0.5734171708783169,0.7190278601066983,0.3784553327796892,36.72704039571311,9.099422918384173,24.359999999999715,51.38469927903474,21.62228306879181,0.0424592910434269,dos,attack,36.648,4.88054,201.324,1207.0
dos_i1000.0_r6,dos,1000.0,6,4,11.064886862942592,6.408876079299032,29000,0.5852201638616459,0.6705710102489019,0.3523428986560116,24.46954148471616,9.811528384279477,17.47999999999994,22.870497658344192,3.25595199980338,0.0441119501089144,dos,attack,24.3959,3.80237,134.891,910.0
dos_i1000.0_r7,dos,1000.0,7,7,11.663718053331465,5.8862549534093125,29000,0.5970272162062008,0.5678919729932483,0.3712685798987112,20.41202113606341,9.861651254953763,5.540000000000322,37.80365523381654,18.94223192027447,0.0505051451034098,dos,attack,20.4121,5.47579,106.854,757.0
dos_i1000.0_r8,dos,1000.0,8,5,11.914086642487488,6.1450877774097385,29000,0.5413578748903284,0.7283393501805054,0.4116933300976311,28.78265179677819,9.663853779429989,15.500000000000291,53.18956159326499,17.280630271316795,0.0584526897623245,dos,attack,28.7826,3.09748,166.017,807.0
dos_i1000.0_r9,dos,1000.0,9,8,10.275219012251966,6.141721850648544,29000,0.5726472098258363,0.6639769452449568,0.379131945815726,24.553559027777776,8.122769097222223,533.3000000000001,70.74303234600218,27.029426187229376,0.049436556572137,dos,attack,24.5893,4.94202,125.912,1149.0
dos_i1000.0_r10,dos,1000.0,10,7,9.945515063359483,5.447831862834744,29000,0.4880758032213003,0.4652173913043478,0.5079690997525961,70.31355140186916,15.71152647975078,19.569999999999865,45.6985136316798,19.77913987045724,0.0682902285505856,dos,attack,70.3135,8.26542,316.21,642.0
ddos_i1.0_r1,ddos,1.0,1,6,11.907412253442445,10.906916457138983,23658,0.8066693944353519,0.9498657117278424,0.1075422804146208,13.544863336475023,6.524608859566446,7.559999999999789,24.67467517464493,10.424150500012397,0.0554228288199995,ddos,attack,13.5449,1.79448,77.1272,1061.0
