run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
dos_i10.0_r10,dos,10.0,10,7,11.581925259741912,11.331103959500995,27507,0.8957892337252092,0.8804347826086957,0.19868433907578076,19.56551440329218,6.38916049382716,14.110000000000067,17.175018921397026,10.586474225925226,0.06829022855058565,dos,attack
dos_i20.0_r1,dos,20.0,1,4,12.581265857873307,12.269259561472518,21554,0.8930598715558318,0.9717772692601068,0.031530971617982184,8.698430141287284,4.345863422291993,5.910000000000082,7.474158219636984,3.1642584371676428,0.059912487377987204,dos,attack
dos_i20.0_r2,dos,20.0,2,5,13.261617289176804,12.953876722529749,26647,0.9126310021234331,0.9671717171717171,0.06747037468319748,20.892689295039165,8.38449956483899,8.98000000000021,13.210498500161464,5.524346488066631,0.048665679134562774,dos,attack
dos_i20.0_r3,dos,20.0,3,5,10.364832851386732,10.038707958801332,17441,0.8611988939364014,0.9781420765027322,0.027602212127197313,13.543335993615322,5.173447725458899,13.16000000000006,8.435105717644491,3.6593910189107968,0.0570252222782444,dos,attack
dos_i20.0_r4,dos,20.0,4,6,11.86565582122122,11.548091846890067,29921,0.8992846838182256,0.8043310131477185,0.2551995672036547,25.384326923076923,7.610221153846154,12.199999999999989,25.804309681165137,9.994298502227053,0.04189795966267001,dos,attack
dos_i20.0_r5,dos,20.0,5,8,10.846933703054724,10.445084552252075,18170,0.8201679155005868,0.992294013040901,0.0038367789112575606,5.003972520908005,2.5699761051373953,2.529999999999699,8.129944469147212,5.299911308154929,0.042459291043426904,dos,attack
dos_i20.0_r6,dos,20.0,6,4,10.172711636407373,9.871069534726955,18613,0.8807135421595533,0.9963396778916545,0.006151225513390745,3.3572667156502574,2.1545775165319623,13.169999999999682,3.393004541489865,1.4997809588721829,0.04411195010891447,dos,attack
dos_i20.0_r7,dos,20.0,7,7,11.375095370125557,11.033798800580543,17015,0.8442492805398432,0.9962490622655664,0.019400615262478913,4.462115963855422,3.218365963855422,5.560000000000009,5.610700746339309,4.316520642940637,0.05050514510340986,dos,attack
dos_i20.0_r8,dos,20.0,8,5,12.170369610312186,11.857569790339396,22656,0.9008708099725635,0.9332129963898917,0.12537277824167958,20.06982591876209,6.984535783365571,7.480000000000153,23.151821566332693,12.21758925693447,0.05845268976232458,dos,attack
dos_i20.0_r9,dos,20.0,9,8,9.90292771630371,9.497344496632467,17849,0.8032130321303214,0.9976945244956772,0.005895058950589506,3.5501328711727322,2.2854939341421145,71.64000000000037,5.135963112021638,3.9930185510215517,0.04943655657213707,dos,attack
dos_i20.0_r10,dos,20.0,10,7,10.800665468197892,10.482227258246255,27507,0.8874084588831177,0.7768115942028986,0.25457302319579317,19.449347014925372,6.167985074626865,13.990000000000169,22.667966840632992,15.679965827000013,0.06829022855058565,dos,attack
dos_i50.0_r1,dos,50.0,1,4,12.287986506475985,11.735778809330817,21554,0.8619876024795041,0.9374523264683448,0.06922615476904619,11.85573637103336,5.868039056143206,5.549999999999944,8.568799298608996,2.8969926413225373,0.059912487377987204,dos,attack
dos_i50.0_r2,dos,50.0,2,5,12.750770706819504,12.204712931271558,26647,0.886224557669283,0.8964646464646465,0.11350937874151923,21.639906103286386,9.202704225352113,8.630000000000138,17.00432575173931,9.617551582364188,0.048665679134562774,dos,attack
dos_i50.0_r3,dos,50.0,3,5,10.45174337387157,9.877278551458794,17441,0.8257267304232554,0.9734582357533177,0.04024240128775684,9.355012028869286,5.322125100240577,13.619999999999965,8.140430140212967,3.4027558110904486,0.0570252222782444,dos,attack
dos_i50.0_r4,dos,50.0,4,6,11.908211906321066,11.357370657270144,29921,0.8763692812371858,0.8236658932714617,0.2608224474254584,18.65699530516432,7.365680751173709,13.450000000000184,23.5994002485962,8.017069127696798,0.04189795966267001,dos,attack
dos_i50.0_r5,dos,50.0,5,8,11.00257907913523,10.353215977661536,18170,0.7891765114662961,0.989922940130409,0.014810632383599722,4.970353293413173,2.9983413173652695,2.4799999999998157,12.674664094920029,7.150139131299124,0.042459291043426904,dos,attack
dos_i50.0_r6,dos,50.0,6,4,10.428249715630153,9.87723250762454,18613,0.8458916560625341,0.9963396778916545,0.005589892746773314,3.648640705363703,2.507038941954445,13.52999999999982,4.115095644373809,1.648172686837396,0.04411195010891447,dos,attack
dos_i50.0_r7,dos,50.0,7,7,11.345774449780432,10.756268161289892,17015,0.8093131659056316,0.9767441860465116,0.039859208523592086,11.3321044546851,5.172035330261137,5.450000000000177,11.43270412795485,7.428816372614283,0.05050514510340986,dos,attack
dos_i50.0_r8,dos,50.0,8,5,11.799542208242057,11.256770941140305,22656,0.8707482993197279,0.9557761732851986,0.16118989968868905,18.184608120868745,6.092445703493862,7.610000000000117,22.762692991999852,11.565349237822996,0.05845268976232458,dos,attack
